id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_name,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,created_at,description,link,combined_type
130695,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,5,2023-11-30,2023-11-30,2023-11-30,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T10:18:29.383108Z,"Palestine: 5 displacements (destroyed housing), 30 November - 30 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 5 people were displaced on punitive grounds in Ramallah/Jerusalem on 30 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
129262,Palestine,PSE,32.426182,35.25536,"[32.426182, 35.25536]",Recommended figure,Conflict,total,27,2023-11-30,2023-11-30,2023-11-30,2023,Palestine: Unknown (IAC) (Demolitions) - Jenin Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-07T08:42:07.989489Z,"Palestine: 27 displacements (destroyed housing), 30 November - 30 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 27 people were displaced by housing demolitions in Jenin Governorate on 30 November.",https://demolition.ochaopt.org/Index.aspx,Conflict
129265,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,8,2023-11-30,2023-11-30,2023-11-30,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-07T08:42:08.034291Z,"Palestine: 8 displacements (destroyed housing), 30 November - 30 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 8 people were displaced by housing demolitions in Ramallah/Jerusalem on 30 November.",https://demolition.ochaopt.org/Index.aspx,Conflict
129274,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,4,2023-11-29,2023-11-29,2023-11-29,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-07T08:42:08.155886Z,"Palestine: 4 displacements (destroyed housing), 29 November - 29 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 4 people were displaced by housing demolitions in Ramallah/Jerusalem on 29 November.",https://demolition.ochaopt.org/Index.aspx,Conflict
129270,Palestine,PSE,31.505951,35.11739,"[31.505951, 35.11739]",Recommended figure,Conflict,total,6,2023-11-28,2023-11-28,2023-11-28,2023,Palestine: Unknown (IAC) (Demolitions) - Hebron Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-07T08:42:08.101978Z,"Palestine: 6 displacements (destroyed housing), 28 November - 28 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 6 people were displaced by housing demolitions in Hebron Governorate on 28 November.",https://demolition.ochaopt.org/Index.aspx,Conflict
130534,Palestine,PSE,32.294868,35.440121,"[32.294868, 35.440121]",Recommended figure,Conflict,total,5,2023-11-28,2023-11-28,2023-11-28,2023,Palestine: Unknown (IAC) (Demolitions) - Tubas Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T08:16:13.017724Z,"Palestine: 5 displacements (destroyed housing), 28 November - 28 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 5 people were displaced by housing demolitions during military operations in Tubas Governorate on 28 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130535,Palestine,PSE,32.426182,35.25536,"[32.426182, 35.25536]",Recommended figure,Conflict,total,63,2023-11-28,2023-11-28,2023-11-28,2023,Palestine: Unknown (IAC) (Demolitions) - Jenin Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T08:16:13.035114Z,"Palestine: 63 displacements (destroyed housing), 28 November - 28 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 63 people were displaced by housing demolitions during military operations in Jenin Governorate on 28 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130694,Palestine,PSE,31.95697,35.19796,"[31.95697, 35.19796]",Recommended figure,Conflict,total,9,2023-11-28,2023-11-28,2023-11-28,2023,Palestine: Unknown (IAC) (Demolitions) - Ramallah and al-Bireh Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T10:18:29.368035Z,"Palestine: 9 displacements (destroyed housing), 28 November - 28 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 9 people were displaced on punitive grounds in Ramallah and al-Bireh Governorate on 28 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
129269,Palestine,PSE,31.505951,35.11739,"[31.505951, 35.11739]",Recommended figure,Conflict,total,2,2023-11-27,2023-11-27,2023-11-27,2023,Palestine: Unknown (IAC) (Demolitions) - Hebron Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-07T08:42:08.088775Z,"Palestine: 2 displacements (destroyed housing), 27 November - 27 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 2 people were displaced by housing demolitions in Hebron Governorate on 27 November.",https://demolition.ochaopt.org/Index.aspx,Conflict
129266,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,27,2023-11-27,2023-11-27,2023-11-27,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-07T08:42:08.047873Z,"Palestine: 27 displacements (destroyed housing), 27 November - 27 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 27 people were displaced by housing demolitions in Ramallah/Jerusalem on 27 November.",https://demolition.ochaopt.org/Index.aspx,Conflict
130455,Palestine,PSE,31.42005,34.374249,"[31.42005, 34.374249]",Recommended figure,Conflict,more than,42000,2023-12-01,2023-11-25,2023-12-01,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.270786Z,"Palestine: 42,000 displacements, 25 November - 01 December. Due to escalation in the Gaza Strip and Israel, at least 42000 people were displaced within or to Deir al-Balah Governorate between 25 November and 01 December, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130456,Palestine,PSE,31.28108,34.281059,"[31.28108, 34.281059]",Recommended figure,Conflict,more than,25000,2023-12-01,2023-11-25,2023-12-01,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.287211Z,"Palestine: 25,000 displacements, 25 November - 01 December. Due to escalation in the Gaza Strip and Israel, at least 25000 people were displaced within or to Rafah Governorate between 25 November and 01 December, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130454,Palestine,PSE,31.324209,34.316212,"[31.324209, 34.316212]",Recommended figure,Conflict,more than,15000,2023-12-01,2023-11-25,2023-12-01,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.254521Z,"Palestine: 15,000 displacements, 25 November - 01 December. Due to escalation in the Gaza Strip and Israel, at least 15000 people were displaced within or to Khan Yunis Governorate between 25 November and 01 December, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130533,Palestine,PSE,32.426182,35.25536,"[32.426182, 35.25536]",Recommended figure,Conflict,total,24,2023-11-25,2023-11-25,2023-11-25,2023,Palestine: Unknown (IAC) (Demolitions) - Jenin Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T08:16:12.999194Z,"Palestine: 24 displacements (destroyed housing), 25 November - 25 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 24 people were displaced by housing demolitions during military operations in Jenin Governorate on 25 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130693,Palestine,PSE,32.426182,35.25536,"[32.426182, 35.25536]",Recommended figure,Conflict,total,6,2023-11-24,2023-11-24,2023-11-24,2023,Palestine: Unknown (IAC) (Demolitions) - Jenin Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T10:18:29.352827Z,"Palestine: 6 displacements (destroyed housing), 24 November - 24 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 6 people were displaced on punitive grounds in Jenin Governorate on 24 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
129264,Palestine,PSE,31.505951,35.11739,"[31.505951, 35.11739]",Recommended figure,Conflict,total,19,2023-11-22,2023-11-22,2023-11-22,2023,Palestine: Unknown (IAC) (Demolitions) - Hebron Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-07T08:42:08.021158Z,"Palestine: 19 displacements (destroyed housing), 22 November - 22 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 19 people were displaced by housing demolitions in Hebron Governorate on 22 November.",https://demolition.ochaopt.org/Index.aspx,Conflict
130532,Palestine,PSE,32.327461,35.084259,"[32.327461, 35.084259]",Recommended figure,Conflict,total,16,2023-11-21,2023-11-21,2023-11-21,2023,Palestine: Unknown (IAC) (Demolitions) - Tulkarm Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T08:16:12.981410Z,"Palestine: 16 displacements (destroyed housing), 21 November - 21 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 16 people were displaced by housing demolitions during military operations in Tulkarm Governorate on 21 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
129267,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,6,2023-11-21,2023-11-21,2023-11-21,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-07T08:42:08.061886Z,"Palestine: 6 displacements (destroyed housing), 21 November - 21 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 6 people were displaced by housing demolitions in Ramallah/Jerusalem on 21 November.",https://demolition.ochaopt.org/Index.aspx,Conflict
129271,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,7,2023-11-20,2023-11-20,2023-11-20,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-07T08:42:08.115317Z,"Palestine: 7 displacements (destroyed housing), 20 November - 20 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 7 people were displaced by housing demolitions in Ramallah/Jerusalem on 20 November.",https://demolition.ochaopt.org/Index.aspx,Conflict
130530,Palestine,PSE,32.1908,35.32328,"[32.1908, 35.32328]",Recommended figure,Conflict,total,3,2023-11-19,2023-11-19,2023-11-19,2023,Palestine: Unknown (IAC) (Demolitions) - Nablus Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T08:16:12.948233Z,"Palestine: 3 displacements (destroyed housing), 19 November - 19 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 3 people were displaced by housing demolitions during military operations in Nablus Governorate on 19 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130531,Palestine,PSE,32.426182,35.25536,"[32.426182, 35.25536]",Recommended figure,Conflict,total,7,2023-11-19,2023-11-19,2023-11-19,2023,Palestine: Unknown (IAC) (Demolitions) - Jenin Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T08:16:12.965284Z,"Palestine: 7 displacements (destroyed housing), 19 November - 19 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 7 people were displaced by housing demolitions during military operations in Jenin Governorate on 19 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130453,Palestine,PSE,31.28108,34.281059,"[31.28108, 34.281059]",Recommended figure,Conflict,more than,118000,2023-11-24,2023-11-18,2023-11-24,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.238289Z,"Palestine: 118,000 displacements, 18 November - 24 November. Due to escalation in the Gaza Strip and Israel, at least 118000 people were displaced within or to Rafah Governorate between 18 November and 24 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130452,Palestine,PSE,31.54834,34.505749,"[31.54834, 34.505749]",Recommended figure,Conflict,more than,15000,2023-11-24,2023-11-18,2023-11-24,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.222057Z,"Palestine: 15,000 displacements, 18 November - 24 November. Due to escalation in the Gaza Strip and Israel, at least 15000 people were displaced within or to North Gaza Governorate between 18 November and 24 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130449,Palestine,PSE,31.487009,34.445549,"[31.487009, 34.445549]",Recommended figure,Conflict,more than,25000,2023-11-24,2023-11-18,2023-11-24,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.172317Z,"Palestine: 25,000 displacements, 18 November - 24 November. Due to escalation in the Gaza Strip and Israel, at least 25000 people were displaced within or to Gaza Governorate between 18 November and 24 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130450,Palestine,PSE,31.324209,34.316212,"[31.324209, 34.316212]",Recommended figure,Conflict,more than,40000,2023-11-24,2023-11-18,2023-11-24,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.188387Z,"Palestine: 40,000 displacements, 18 November - 24 November. Due to escalation in the Gaza Strip and Israel, at least 40000 people were displaced within or to Khan Yunis Governorate between 18 November and 24 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130451,Palestine,PSE,31.42005,34.374249,"[31.42005, 34.374249]",Recommended figure,Conflict,more than,75000,2023-11-24,2023-11-18,2023-11-24,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.204996Z,"Palestine: 75,000 displacements, 18 November - 24 November. Due to escalation in the Gaza Strip and Israel, at least 75000 people were displaced within or to Deir al-Balah Governorate between 18 November and 24 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
129268,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,6,2023-11-18,2023-11-18,2023-11-18,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-07T08:42:08.075472Z,"Palestine: 6 displacements (destroyed housing), 18 November - 18 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 6 people were displaced by housing demolitions in Ramallah/Jerusalem on 18 November.",https://demolition.ochaopt.org/Index.aspx,Conflict
129272,Palestine,PSE,31.95697,35.19796,"[31.95697, 35.19796]",Recommended figure,Conflict,total,8,2023-11-15,2023-11-15,2023-11-15,2023,Palestine: Unknown (IAC) (Demolitions) - Ramallah and al-Bireh Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-07T08:42:08.128991Z,"Palestine: 8 displacements (destroyed housing), 15 November - 15 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 8 people were displaced by housing demolitions in Ramallah and al-Bireh Governorate on 15 November.",https://demolition.ochaopt.org/Index.aspx,Conflict
130529,Palestine,PSE,32.327461,35.084259,"[32.327461, 35.084259]",Recommended figure,Conflict,total,20,2023-11-13,2023-11-13,2023-11-13,2023,Palestine: Unknown (IAC) (Demolitions) - Tulkarm Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T08:16:12.930989Z,"Palestine: 20 displacements (destroyed housing), 13 November - 13 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 20 people were displaced by housing demolitions during military operations in Tulkarm Governorate on 13 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130692,Palestine,PSE,32.1908,35.32328,"[32.1908, 35.32328]",Recommended figure,Conflict,total,3,2023-11-13,2023-11-13,2023-11-13,2023,Palestine: Unknown (IAC) (Demolitions) - Nablus Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T10:18:29.337613Z,"Palestine: 3 displacements (destroyed housing), 13 November - 13 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 3 people were displaced on punitive grounds in Nablus Governorate on 13 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130443,Palestine,PSE,31.487009,34.445549,"[31.487009, 34.445549]",Recommended figure,Conflict,more than,17000,2023-11-17,2023-11-11,2023-11-17,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.071593Z,"Palestine: 17,000 displacements, 11 November - 17 November. Due to escalation in the Gaza Strip and Israel, at least 17000 people were displaced within or to Gaza Governorate between 11 November and 17 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130445,Palestine,PSE,31.42005,34.374249,"[31.42005, 34.374249]",Recommended figure,Conflict,more than,37000,2023-11-17,2023-11-11,2023-11-17,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.105920Z,"Palestine: 37,000 displacements, 11 November - 17 November. Due to escalation in the Gaza Strip and Israel, at least 37000 people were displaced within or to Deir al-Balah Governorate between 11 November and 17 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130446,Palestine,PSE,31.54834,34.505749,"[31.54834, 34.505749]",Recommended figure,Conflict,more than,1000,2023-11-17,2023-11-11,2023-11-17,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.122464Z,"Palestine: 1,000 displacements, 11 November - 17 November. Due to escalation in the Gaza Strip and Israel, at least 1000 people were displaced within or to North Gaza Governorate between 11 November and 17 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130447,Palestine,PSE,31.28108,34.281059,"[31.28108, 34.281059]",Recommended figure,Conflict,more than,90000,2023-11-17,2023-11-11,2023-11-17,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.138904Z,"Palestine: 90,000 displacements, 11 November - 17 November. Due to escalation in the Gaza Strip and Israel, at least 90000 people were displaced within or to Rafah Governorate between 11 November and 17 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130448,Palestine,PSE,31.43317,34.37793,"[31.43317, 34.37793]",Recommended figure,Conflict,more than,15150,2023-11-17,2023-11-11,2023-11-17,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.155876Z,"Palestine: 15,150 displacements, 11 November - 17 November. Due to escalation in the Gaza Strip and Israel, at least 15150 people were displaced to public shelters in Gaza Strip between 11 November and 17 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130444,Palestine,PSE,31.324209,34.316212,"[31.324209, 34.316212]",Recommended figure,Conflict,more than,45000,2023-11-17,2023-11-11,2023-11-17,2023,Palestine: Unknown (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 07/10/2023,2023-10-07,2023-12-31,,,,,,2023-12-15T07:46:25.088199Z,"Palestine: 45,000 displacements, 11 November - 17 November. Due to escalation in the Gaza Strip and Israel, at least 45000 people were displaced within or to Khan Yunis Governorate between 11 November and 17 November, according to OCHA.",https://docs.google.com/spreadsheets/d/e/2PACX-1vTlWPm4Vx08lBZmBBaF90Kb54RuVpuUiqPyoE9kNfpWU29BdVliseYxmth7ImQRHBaVs9ZMacjh71xS/pub?output=xlsx,Conflict
130691,Palestine,PSE,31.505951,35.11739,"[31.505951, 35.11739]",Recommended figure,Conflict,total,11,2023-11-10,2023-11-10,2023-11-10,2023,Palestine: Unknown (IAC) (Demolitions) - Hebron Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T10:18:29.322485Z,"Palestine: 11 displacements (destroyed housing), 10 November - 10 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 11 people were displaced on punitive grounds in Hebron Governorate on 10 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130528,Palestine,PSE,32.426182,35.25536,"[32.426182, 35.25536]",Recommended figure,Conflict,total,43,2023-11-09,2023-11-09,2023-11-09,2023,Palestine: Unknown (IAC) (Demolitions) - Jenin Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T08:16:12.913059Z,"Palestine: 43 displacements (destroyed housing), 09 November - 09 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 43 people were displaced by housing demolitions during military operations in Jenin Governorate on 09 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
130690,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,7,2023-11-08,2023-11-08,2023-11-08,2023,Palestine: Unknown (IAC) (Demolitions) - Jerusalem Governorate - 01/11/2023,2023-11-01,2023-11-30,,,,,,2023-12-18T10:18:29.307234Z,"Palestine: 7 displacements (destroyed housing), 08 November - 08 November. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 7 people were displaced on punitive grounds in Ramallah/Jerusalem on 08 November.",https://app.powerbi.com/view?r=eyJrIjoiMmJkZGRhYWQtODk0MS00MWJkLWI2NTktMDg1NGJlMGNiY2Y3IiwidCI6IjBmOWUzNWRiLTU0NGYtNGY2MC1iZGNjLTVlYTQxNmU2ZGM3MCIsImMiOjh9,Conflict
